source_url,doc_type,file_type,year,link_text,context_url
https://www.federalreserve.gov/monetarypolicy/files/fomc20001003gbpt220000927.pdf,Greenbook,pdf,2000,Part 2 (3.95 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001003bluebook20000929.pdf,Bluebook,pdf,2000,Bluebook (674 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001115gbpt120001108.pdf,Greenbook,pdf,2000,Part 1 (1.93 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001115gbpt220001108.pdf,Greenbook,pdf,2000,Part 2 (4.11 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001115bluebook20001109.pdf,Bluebook,pdf,2000,Bluebook (731 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001219gbpt120001213.pdf,Greenbook,pdf,2000,Part 1 (1.98 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001219gbpt220001213.pdf,Greenbook,pdf,2000,Part 2 (4.29 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001219bluebook20001214.pdf,Bluebook,pdf,2000,Bluebook (1.17 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010131gbpt120010125.pdf,Greenbook,pdf,2001,Part 1 (2.01 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010131gbpt220010125.pdf,Greenbook,pdf,2001,Part 2 (4.34 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010131bluebook20010126.pdf,Bluebook,pdf,2001,Bluebook (379 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010320gbpt120010314.pdf,Greenbook,pdf,2001,Part 1 (1.99 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010320gbpt220010314.pdf,Greenbook,pdf,2001,Part 2 (4.15 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010320bluebook20010315.pdf,Bluebook,pdf,2001,Bluebook (265 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010515gbpt120010509.pdf,Greenbook,pdf,2001,Part 1 (1.99 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010515gbpt220010509.pdf,Greenbook,pdf,2001,Part 2 (4.41 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010515bluebook20010510.pdf,Bluebook,pdf,2001,Bluebook (304 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010627gbpt120010620.pdf,Greenbook,pdf,2001,Part 1 (2.13 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010627gbpt220010620.pdf,Greenbook,pdf,2001,Part 2 (3.84 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010627bluebook20010622.pdf,Bluebook,pdf,2001,Bluebook (342 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010821gbpt120010816.pdf,Greenbook,pdf,2001,Part 1 (2.03 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010821gbpt220010816.pdf,Greenbook,pdf,2001,Part 2 (4.6 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20010821bluebook20010816.pdf,Bluebook,pdf,2001,Bluebook (318 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011002gbpt120010927.pdf,Greenbook,pdf,2001,Part 1 (2.38 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011002gbpt220010927.pdf,Greenbook,pdf,2001,Part 2 (3.87 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011002bluebook20010927.pdf,Bluebook,pdf,2001,Bluebook (625 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011106gbpt120011031.pdf,Greenbook,pdf,2001,Part 1 (2.14 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011106gbpt220011031.pdf,Greenbook,pdf,2001,Part 2 (3.84 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011106bluebook20011101.pdf,Bluebook,pdf,2001,Bluebook (309 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011211gbpt120011205.pdf,Greenbook,pdf,2001,Part 1 (2.4 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011211gbpt220011205.pdf,Greenbook,pdf,2001,Part 2 (3.91 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20011211bluebook20011206.pdf,Bluebook,pdf,2001,Bluebook (678 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2001.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020130gbpt120020123.pdf,Greenbook,pdf,2002,Part 1 (441 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020130gbpt220020123.pdf,Greenbook,pdf,2002,Part 2 (4.3 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020130bluebook20020124.pdf,Bluebook,pdf,2002,Bluebook (400 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020319gbpt120020313.pdf,Greenbook,pdf,2002,Part 1 (382 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020319gbpt220020313.pdf,Greenbook,pdf,2002,Part 2 (5.09 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020319bluebook20020314.pdf,Bluebook,pdf,2002,Bluebook (475 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020507gbpt120020501.pdf,Greenbook,pdf,2002,Part 1 (212 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020507gbpt220020501.pdf,Greenbook,pdf,2002,Part 2 (5.7 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020507bluebook20020502.pdf,Bluebook,pdf,2002,Bluebook (143 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020626gbpt120020620.pdf,Greenbook,pdf,2002,Part 1 (410 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020626gbpt220020620.pdf,Greenbook,pdf,2002,Part 2 (4.18 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020626bluebook20020621.pdf,Bluebook,pdf,2002,Bluebook (334 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020813gbpt120020807.pdf,Greenbook,pdf,2002,Part 1 (1.97 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020813gbpt220020807.pdf,Greenbook,pdf,2002,Part 2 (4.39 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020813bluebook20020808.pdf,Bluebook,pdf,2002,Bluebook (1.17 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020924gbpt120020918.pdf,Greenbook,pdf,2002,Part 1 (293 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020924gbpt220020918.pdf,Greenbook,pdf,2002,Part 2 (5.86 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20020924bluebook20020919.pdf,Bluebook,pdf,2002,Bluebook (229 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20021106gbpt120021030.pdf,Greenbook,pdf,2002,Part 1 (312 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20021106gbpt220021030.pdf,Greenbook,pdf,2002,Part 2 (5.87 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20021106bluebook20021031.pdf,Bluebook,pdf,2002,Bluebook (217 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20021210gbpt120021204.pdf,Greenbook,pdf,2002,Part 1 (313 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20021210gbpt220021204.pdf,Greenbook,pdf,2002,Part 2 (5.53 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20021210bluebook20021205.pdf,Bluebook,pdf,2002,Bluebook (918 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2002.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030129gbpt120030122.pdf,Greenbook,pdf,2003,Part 1 (346 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030129gbpt220030122.pdf,Greenbook,pdf,2003,Part 2 (5.56 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030129bluebook20030123.pdf,Bluebook,pdf,2003,Bluebook (401 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030318gbpt120030313.pdf,Greenbook,pdf,2003,Part 1 (362 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030318gbpt220030313.pdf,Greenbook,pdf,2003,Part 2 (5.72 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030318bluebook20030313.pdf,Bluebook,pdf,2003,Bluebook (668 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030506gbpt120030430.pdf,Greenbook,pdf,2003,Part 1 (337 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030506gbpt220030430.pdf,Greenbook,pdf,2003,Part 2 (6.46 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030506bluebook20030501.pdf,Bluebook,pdf,2003,Bluebook (326 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030625gbpt120030618.pdf,Greenbook,pdf,2003,Part 1 (325 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030625gbpt220030618.pdf,Greenbook,pdf,2003,Part 2 (4.64 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030625bluebook20030619.pdf,Bluebook,pdf,2003,Bluebook (834 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030812gbpt120030806.pdf,Greenbook,pdf,2003,Part 1 (329 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030812gbpt220030806.pdf,Greenbook,pdf,2003,Part 2 (6.6 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030812bluebook20030807.pdf,Bluebook,pdf,2003,Bluebook (317 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030916gbpt120030910.pdf,Greenbook,pdf,2003,Part 1 (324 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030916gbpt220030910.pdf,Greenbook,pdf,2003,Part 2 (6.28 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20030916bluebook20030911.pdf,Bluebook,pdf,2003,Bluebook (236 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20031028gbpt120031022.pdf,Greenbook,pdf,2003,Part 1 (337 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20031028gbpt220031022.pdf,Greenbook,pdf,2003,Part 2 (4.2 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20031028bluebook20031023.pdf,Bluebook,pdf,2003,Bluebook (505 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20031209gbpt120031203.pdf,Greenbook,pdf,2003,Part 1 (390 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20031209gbpt220031203.pdf,Greenbook,pdf,2003,Part 2 (6.34 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20031209bluebook20031204.pdf,Bluebook,pdf,2003,Bluebook (349 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2003.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040128gbpt120040121.pdf,Greenbook,pdf,2004,Part 1 (302 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040128gbpt220040121.pdf,Greenbook,pdf,2004,Part 2 (6.55 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040128bluebook20040122.pdf,Bluebook,pdf,2004,Bluebook (391 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040316gbpt120040311.pdf,Greenbook,pdf,2004,Part 1 (427 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040316gbpt220040311.pdf,Greenbook,pdf,2004,Part 2 (6.36 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040316bluebook20040311.pdf,Bluebook,pdf,2004,Bluebook (389 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040504gbpt120040428.pdf,Greenbook,pdf,2004,Part 1 (368 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040504gbpt220040428.pdf,Greenbook,pdf,2004,Part 2 (6.52 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040504bluebook20040429.pdf,Bluebook,pdf,2004,Bluebook (346 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040630gbpt120040623.pdf,Greenbook,pdf,2004,Part 1 (319 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040630gbpt220040623.pdf,Greenbook,pdf,2004,Part 2 (3.86 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040630bluebook20040624.pdf,Bluebook,pdf,2004,Bluebook (370 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040810gbpt120040805.pdf,Greenbook,pdf,2004,Part 1 (324 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040810gbpt220040805.pdf,Greenbook,pdf,2004,Part 2 (4.47 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040810bluebook20040805.pdf,Bluebook,pdf,2004,Bluebook (401 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040921gbpt120040915.pdf,Greenbook,pdf,2004,Part 1 (369 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040921gbpt220040915.pdf,Greenbook,pdf,2004,Part 2 (3.78 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20040921bluebook20040916.pdf,Bluebook,pdf,2004,Bluebook (568 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20041110gbpt120041103.pdf,Greenbook,pdf,2004,Part 1 (338 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20041110gbpt220041103.pdf,Greenbook,pdf,2004,Part 2 (1.23 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20041110bluebook20041104.pdf,Bluebook,pdf,2004,Bluebook (844 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20041214gbpt120041208.pdf,Greenbook,pdf,2004,Part 1 (320 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20041214gbpt220041208.pdf,Greenbook,pdf,2004,Part 2 (595 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20041214bluebook20041209.pdf,Bluebook,pdf,2004,Bluebook (873 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2004.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050202gbpt120050126.pdf,Greenbook,pdf,2005,Part 1 (345 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050202gbpt220050126.pdf,Greenbook,pdf,2005,Part 2 (698 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050202bluebook20050127.pdf,Bluebook,pdf,2005,Bluebook (1.16 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050322gbpt120050316.pdf,Greenbook,pdf,2005,Part 1 (347 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050322gbpt220050316.pdf,Greenbook,pdf,2005,Part 2 (737 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050322bluebook20050317.pdf,Bluebook,pdf,2005,Bluebook (816 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050503gbpt120050428.pdf,Greenbook,pdf,2005,Part 1 (512 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050503gbpt220050428.pdf,Greenbook,pdf,2005,Part 2 (712 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050503bluebook20050428.pdf,Bluebook,pdf,2005,Bluebook (862 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050630gbpt120050622.pdf,Greenbook,pdf,2005,Part 1 (260 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050630gbpt220050622.pdf,Greenbook,pdf,2005,Part 2 (741 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050630bluebook20050623.pdf,Bluebook,pdf,2005,Bluebook (0.98 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050809gbpt120050804.pdf,Greenbook,pdf,2005,Part 1 (418 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050809gbpt220050804.pdf,Greenbook,pdf,2005,Part 2 (1.14 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050809bluebook20050804.pdf,Bluebook,pdf,2005,Bluebook (746 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050920gbpt120050914.pdf,Greenbook,pdf,2005,Part 1 (252 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050920gbpt220050914.pdf,Greenbook,pdf,2005,Part 2 (0.98 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20050920bluebook20050915.pdf,Bluebook,pdf,2005,Bluebook (716 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20051101gbpt120051026.pdf,Greenbook,pdf,2005,Part 1 (550 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20051101gbpt220051026.pdf,Greenbook,pdf,2005,Part 2 (0.98 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20051101bluebook20051027.pdf,Bluebook,pdf,2005,Bluebook (809 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20051213gbpt120051207.pdf,Greenbook,pdf,2005,Part 1 (511 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20051213gbpt220051207.pdf,Greenbook,pdf,2005,Part 2 (799 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20051213bluebook20051209.pdf,Bluebook,pdf,2005,Bluebook (779 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2005.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060131gbpt120060125.pdf,Greenbook,pdf,2006,Part 1 (529 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060131gbpt220060125.pdf,Greenbook,pdf,2006,Part 2 (1.21 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060131bluebook20060126.pdf,Bluebook,pdf,2006,Bluebook (771 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060328gbpt120060322.pdf,Greenbook,pdf,2006,Part 1 (882 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060328gbpt220060322.pdf,Greenbook,pdf,2006,Part 2 (1.61 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060328bluebook20060323.pdf,Bluebook,pdf,2006,Bluebook (793 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060510gbpt120060503.pdf,Greenbook,pdf,2006,Part 1 (925 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
https://www.federalreserve.gov/monetarypolicy/files/FOMC20060510gbpt220060503.pdf,Greenbook,pdf,2006,Part 2 (1.36 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2006.htm
